id,city,price,tire_type,tire_width,height_ratio,wheel_diameter,new_car_price,turbo,finish_level,number_of_doors,number_of_seats,avrage_fuel_consumption,avrage_fuel_consumption_city,avrage_fuel_consumption_highway,fuel_type,gearbox,horsepower,max_speed,max_torque,number_of_cylinders,number_of_gears,rounds_per_minute_for_max_power,rounds_per_minute_for_max_torque,zero_to_100_km_in_seconds,automatic_high_beam,dead_vehicle_monitoring_system,independent_emergency_break,abs,turn_tracking_headlights,cancel_airbag,isofix,lane_departure_warning_system,number_of_airbags,seat_belt_warning_system,airpressure_sensors,road_sign_recognition,trunk_volume_in_liters,trunk_volume_in_seat_folding,front_seat_headroom_in_cm,rear_seat_headroom_in_cm,height_in_cm,front_seat_waist_in_cm,rear_seat_waist_in_cm,front_legroom_in_cm,rear_legroom_in_cm,length_in_cm,front_seat_shoulder_in_cm,rear_seat_shoulder_in_cm,width_in_cm,full_tank_volume_in_liters,minimal_weight_in_kg,maximal_weight_in_kg,wheelbase_in_cm,subwoofer,bluetooth,rear_control_air_conditioning,air_conditioning,number_of_air_conditioning_locations,cruise_control,driver_heated_seat,fog_lights,head_light,heated_front_passenger_seat,electric_windows,rain_sensors,heated_rear_passenger_seat,roof_window,dark_windows,hoops,carName,year,engine,current_km,hand,color,original_ownership,next_test,annual_licensing_fee
492,2,91900,R,205,50,17,109095,1,INTENSE,4,5,27,28.6,25,דיזל,1,110,190,2450,4,6,4000,1750,12.5,0,0,1,1,0,1,1,1,6,1,1,1,503,987,88.6,84.4,144.3,149.2,141.3,105.240853658537,90.8045212765958,463.2,144.1,139,181.4,49,1395,1892,271.1,0,1,0,1,2,0,0,1,לד,0,4,1,0,0,1,1,1,2018,1461,70000,1,1,1,6,1604
493,9,46000,R,205,55,16,68145,1,LIVE,5,5,20.4,23.8,16.4,בנזין,1,110,188,2009,3,6,5500,1500,9.8,0,0,1,1,0,1,1,0,6,1,1,1,300,922,98.7101224489796,95.1877685950413,149,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,399.6,141.245632973503,138.14139626352,174.9,45,1090,1640,253.9,0,1,0,1,1,0,0,1,הלוגן,0,4,1,0,0,1,1,229,2017,1199,82000,1,1,2,9,1102
494,2,97900,R,235,60,18,127000,0,PREMIUM,5,7,11.2,14.1,8.2,בנזין,1,192,190,2371.6,4,6,6300,4250,10.9,0,0,1,1,0,1,1,0,7,1,0,0,585,1570,100.6,99.2,169,143.9,140.6,104.8,100,469,150.8,148,188,64,1800,2510,270,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,230,2014,2359,118000,2,6,2,7,1962
496,0,175000,R,235,40,19,175000,1,L AND K,5,5,14.1,16.4,11.2,בנזין,1,280,250,3430,4,6,5600,1700,5.8,0,0,1,1,1,1,1,0,6.25310899780541,1,1,0,584,1719,99.1,98,146.8,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,486.1,145.1,141.5,186.4,66,1615,2215,284.1,1,1,1,1,3,1,0,1,דו-קסנון,0,4,1,0,1,1,1,142,2017,1984,135000,1,9,1,5.24113968033357,1824.71785962474
497,12,84000,R,205,55,16,101900,1,AMBITION,5,5,21.3,23.8,17.9,בנזין,1,115,202,1960,3,7,5000,2000,10,0,0,1,1,0,1,1,1,7,1,1,0,568,1558,98.3,98,146.1,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,467,141.245632973503,138.14139626352,181.4,50,1247,1797,268.6,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,2,45,2018,999,65000,1,9,2,1,1604
498,2,94395,R,209.499681325685,57.2689611217336,16.3843212237094,165000,1,STYLE FL,5,5,20.4,22.7,17.2,בנזין,1,150,215,2450,4,7,5000,1500,8,0,0,1,1,0,1,1,1,6.25310899780541,1,1,0,380,1210,104.2,97,145.9,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,428.2,141.245632973503,138.14139626352,181.6,50,1263,1790,261.8,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,231,2017,1395,78764,2,47,1,3,1604
499,2,99900,R,205,60,16,99900,0,SR,4,5,14.1,16.7,12.3,בנזין,1,149,189.119543317663,1940.4,4,6.06779661016949,6400,4400,8.8,1,0,1,1,0,1,1,1,10,0,1,0,405,1350.40191804708,98.8,93.2,144.7,135.9,135.4,111.8,88.1,464,143.3,138.4,181.6,47,1381,1815,271.2,0,1,0,1,2,1,0,0,הלוגן,0,4,0,0,0,0,1,16,2020,1798,1300,1,1,2,5.24113968033357,1824.71785962474
501,12,95000,R,205,60,16,104895,0,EX,5,5,26.3,25.6,26.3,בנזין,1,141,162,2597,4,6,5700,1000,11.5,0,0,1,1,0,1,1,1,7,1,1,0,401,1399,101.8,99.3,154.5,136.4,122.8,105.9,95,435.5,142.3,140.2,180.5,45,1500,1930,270,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,0,1,1,232,2017,1580,70000,1,1,1,5.24113968033357,1824.71785962474
502,2,38000,R,195,55,16,58695,1,LIFE,5,5,18.5,22.2,14.7,בנזין,1,120,170,2009,4,6,5500,2000,9.2,0,0,1,1,0,1,1,0,4,1,1,0,300,1146,88,84.7,144.8,136.3,137.8,105.240853658537,90.8045212765958,406.3,137,130.7,173.2,45,1154,1664,258.9,0,1,0,0,1.830078125,0,0,1,הלוגן,0,2,0,0,0,1,1,172,2016,1197,130000,2,1,1,7,1102
503,9,99645,R,205,55,19,127000,1,PREMIUM,5,5,17.2,20.8,13.7,בנזין,1,165,206,2352,4,6,6000,1400,8.9,1,0,1,1,0,1,1,1,6,1,1,1,520,1482,91.5,91.2,162,149.3,148.4,81.6,90.8045212765958,444.7,145.1,142.2,184.1,53,1365,2180,267.5,0,1,0,1,2,1,1,1,הלוגן,1,4,1,0,1,1,1,113,2017,1598,144968,2,7,1,2,2019
504,35,64000,R,215,70,16,83895,0,URBAN,5,5,11.4,13.9,8.6,בנזין,1,133,178,1587.6,4,6,6300,4850,11.1,0,0,1,1,0,1,1,0,6,1,1,0,564,1353,99.2,97.7,164,136.4,124.6,105.1,96.3,444,144,140,185.5,55,1397,1940,264,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,1,0,0,1,1,5,2015,1591,119000,2,17,2,6,1424
505,2,119000,R,265,60,18,119000,0,LIMITED,5,5,8.8,11.4,6.3,בנזין,1,282,206,3390.8,6,5,6350,4300,9.1,0,0,1,1,0,0,1,0,6.25310899780541,0,1,0,782,1554,96,99,178.1,144.9,142.8,102.5,98.1,482.2,149.1,147.4,194.3,94,2279,2949,291.5,0,1,0,1,2,0,1,1,דו-קסנון,1,4,1,1,1,1,3,141,2012,3604,198000,1,7,1,5,2397
506,21,160000,R,225,45,17,165000,0,LIMITED,4,5,26.3,25.6,27.8,בנזין,1,121,180,2118.53125,4,6.06779661016949,5200,2977.83694937541,11,1,0,1,1,0,1,1,1,7,1,1,1,471,1350.40191804708,98.7101224489796,95.1877685950413,143.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,463,141.245632973503,138.14139626352,178,43,1310,1903.18990889979,270,0,0,0,1,2,1,0,1,הלוגן,0,4,1,0,1,0,1,233,2021,1798,0,1,1,1,11,2130
508,15,109900,R,205,55,16,129045,0,SUN,4,5,29.4,28.6,32.3,בנזין,1,122,180,2118.53125,4,6.06779661016949,5200,2977.83694937541,11,1,0,1,1,0,1,1,1,7,1,1,1,471,1350.40191804708,98.7101224489796,95.1877685950413,143.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,463,141.245632973503,138.14139626352,178,43,1310,1903.18990889979,270,0,0,0,1,2,1,0,0,הלוגן,0,4,0,0,0,0,1,0,2019,1798,120000,2,37,2,3,1811
510,20,61000,R,215,65,16,63900,0,ACENTA,5,5,13.2,16.1,9.9,בנזין,1,140,183,1920.8,4,6.06779661016949,6000,4800,10.7,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,410,1513,98.7101224489796,95.1877685950413,161.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,433,141.245632973503,138.14139626352,178.3,65,1378.96836668819,1960,263,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,169,2012,1997,70000,1,15,1,1,1693
511,27,261699,R,265,60,16,430000,1,S PLUS,4,5,17.7453684922245,20.3863265306122,14.6269151138716,דיזל,1,163,180,3528,4,6,3600,2000,10.783321799308,1,0,1,1,0,1,1,1,7,1,0,0,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,179,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,526.5,141.245632973503,138.14139626352,187,76,1378.96836668819,3100,312.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,1,0,0,0,2,234,2021,1898,0,1,1,4,11,3366
512,27,261699,R,265,60,16,430000,1,S PLUS,4,5,17.7453684922245,20.3863265306122,14.6269151138716,דיזל,1,163,180,3528,4,6,3600,2000,10.783321799308,1,0,1,1,0,1,1,1,7,1,0,0,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,179,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,526.5,141.245632973503,138.14139626352,187,76,1378.96836668819,3100,312.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,1,0,0,0,2,234,2021,1898,0,1,1,4,11,3366
514,22,510000,R,285,40,21,510000,1,LIMITED,5,7,14.5,15.2,13.3,דיזל,1,286,241,5880,6,8,3500,2250,6.3,0,0,1,1,1,1,1,1,6,1,1,0,865,2050,107.1,101.6,166.8,157.1,156.1,105.240853658537,90.8045212765958,505.2,151.2,148.5,196.8,75,2165,2830,299.6,1,0,1,1,4,1,1,0,לד,1,4,1,0,1,0,1,235,2020,2967,25000,2,6,1,6,4731
515,2,97900,R,225,55,17,138000,1,BUSINESS,4,5,17.7453684922245,18.2,11.6,בנזין,1,184,226,2646,4,8,5000,1250,8,0,0,1,1,0,1,1,0,6.25310899780541,0,1,0,520,1350.40191804708,98.7101224489796,95.1877685950413,147.5,151.8,148.5,105.240853658537,90.8045212765958,489.9,148,142.7,186,70,1685,2220,296.8,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,236,2013,1997,160000,1,1,1,9,2397
516,12,392000,R,255,75,17,435000,1,RUBICON S,5,5,10.3,12,8.3,בנזין,1,272,189.119543317663,3939.6,4,8,5250,3000,10.783321799308,0,0,1,1,0,1,1,1,4,1,1,1,533,1044,108.2,105.9,184.8,136.9,144,104.6,97.3,488.2,141.5,141.5,189.4,81,2103,2574,300.8,1,0,0,1,2,0,0,1,לד,0,4,0,0,0,0,1,237,2021,1995,20000,1,33,1,4,4731
517,16,98000,R,245,70,17,101000,0,LS,5,8,8,10.2,7.2,בנזין,1,281,189.119543317663,3528,6,6,6300,3400,10.783321799308,0,0,1,1,0,1,1,1,6,0,1,0,691,3296,102.6,100.1,154.228706624606,150.1,146.8,104.9,93.5,520.7,157.5,155.7,199.1,83,2113,2908,302,0,0,0,1,1,0,0,0,הלוגן,0,4,0,0,0,1,2,238,2015,3564,73000,2,1,1,8,1962
518,16,104000,R,215,70,16,146895,0,URBAN,5,5,13.7,16.9,10.3,בנזין,1,132,170,1577.8,4,6,6300,4850,12.1,1,0,1,1,0,1,1,1,6,1,1,0,466,1455,99.7,99.3,164.5,139.755389908257,136.878071182549,112.9,97,448,141.245632973503,138.14139626352,185.5,62,1480,2050,267,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,5,2018,1591,65000,1,7,1,1,1604
519,19,138000,R,235,60,18,152145,0,EX,5,8,8.9,10.2,7.6,בנזין,1,276,190,3292.8,6,6,6000,5200,7.4,0,0,1,1,0,0,1,1,6,1,1,0,960,4022,101,100,175.5,150.6,167.9,104,104.5,511.5,162.2,160.2,198.5,80,2130,2760,306,0,1,1,1,3,0,0,1,הלוגן,0,4,0,0,0,1,1,126,2016,3342,106000,1,1,1,1,2563
520,36,76000,R,215,60,16,83000,1,PREMIUM,4,5,17.5,20.4,14.1,בנזין,1,180,232,2450,4,7,5100,1250,7.9,0,0,1,1,0,1,1,0,6,1,1,0,586,1350.40191804708,103.4,96.4,145.6,150.6,150.6,104.5,97.3,476.7,141.245632973503,138.14139626352,183.2,66,1530,2030,279.1,0,0,1,1,3,0,0,1,הלוגן,0,4,1,0,1,1,1,78,2015,1798,198000,1,9,1,5.24113968033357,1824.71785962474
521,8,795000,R,209.499681325685,57.2689611217336,16.3843212237094,799000,1,AMG,5,5,13.7,15.9,10.6,בנזין,1,272,226,5880,6,9,3200,1200,6.6,0,0,1,1,1,1,1,1,6,1,1,0,655,1790,102.2,96,173,154.5,152.4,105.240853658537,90.8045212765958,493.9,150.6,148.5,201,85,2290,3040,293.5,0,0,0,1,2,1,1,0,לד,1,4,1,0,1,0,1,218,2021,2999,16200,1,1,1,5,4731
522,37,64000,R,195,65,15,82400,1,AUTHENTIC,4,5,22.2,23.3,20.4,דיזל,0,90,160,1960,4,5,4000,1750,13.3,0,0,1,1,0,1,1,1,6,1,1,1,660,2600,105.6,102.7,180.1,151,153.9,105.240853658537,90.8045212765958,428.2,146.4,151.1,182.9,60,1395,1950,269.7,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,239,2018,1461,130000,1,1,1,1,1604
523,2,24900,R,215,50,17,36400,1,ENJOY,5,5,15.2,19.2,11.2,בנזין,1,140,200,2156,4,6,4900,1850,10,0,0,1,1,0,1,1,0,6,1,0,0,370,1235,98.1,97.2,151,136.5,132,107.4,87,441.9,139.9,134.4,181.4,56,1395,1945,268.5,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,2,151,2014,1362,143000,2,24,2,3,1424
524,10,102000,R,205,65,16,125000,0,PREMIUM,4,5,17.9,18.9,17.5,בנזין,1,193,192,2118.53125,4,6,6000,2977.83694937541,9.3,0,0,1,1,0,0,1,1,7,1,1,1,440,1350.40191804708,102.5,96.5,147,140.4,142.6,115.5,90.5,485.5,147,143.6,186.5,60,1586,2100,280.5,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,1,140,2017,1999,102000,2,1,3,3,2019
525,10,360000,R,185,60,15,360000,0,INSPIRE,5,5,16.7,20.8,12.3,בנזין,1,100,172,1342.6,4,4,5500,4200,12.9,0,0,1,1,0,1,1,0,6,1,0,0,295,1060,100.5,97,149,129.5,128.2,107.4,90.8045212765958,399.5,135,134,171,45,1063,1565,252.5,0,0,0,1,1,0,0,0,הלוגן,0,4,0,0,1,1,1,161,2014,1396,202000,2,17,2,5,1205
526,9,101745,R,225,60,17,125895,0,PREMIUM,5,5,12.7,20.3863265306122,14.6269151138716,בנזין,1,155,189.119543317663,1881.6,4,6,6200,4000,10.783321799308,0,0,1,1,0,1,1,1,6,1,1,0,488,1478,100.5,99.5,165,141.3,138.4,105.3,97,447.5,145,141,185,62,1470,2060,267,0,1,0,1,2,0,0,1,הלוגן,0,4,0,0,0,1,1,34,2016,1999,78049,1,48,1,5.24113968033357,1824.71785962474
527,12,61000,R,185,60,15,79000,1,AMBITION,5,5,21.7,24.4,18.2,בנזין,1,95,189,1568,3,7,5000,1500,11.3,0,0,1,1,0,1,1,1,6,1,1,1,530,1470,101.4,98,146.1,141.8,142.8,105.240853658537,90.8045212765958,448.3,141.8,142.8,170.6,55,1204,1664,260.2,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,0,2,104,2018,999,124000,1,19,2,2,1353
528,12,65000,R,175,65,14,73395,0,PRIME,5,5,16.7,18.2,14.7,בנזין,1,87,163,1176,4,4,6000,4000,13.8,0,0,1,1,0,1,1,1,6,1,1,1,252,1046,100.8,96,150,124.6,125.1,107,82,366.5,130.6,130.1,166,40,952,1440,238.5,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,0,2,131,2019,1248,11800,2,1,2,6,1235
529,17,16999,R,209.499681325685,57.2689611217336,16.3843212237094,16999,0,RX,4,5,13.3,20.3863265306122,14.6269151138716,בנזין,1,107,189.119543317663,1391.6,4,6.06779661016949,6000,3200,10.783321799308,0,0,0,1,0,0,1,0,6.25310899780541,0,0,0,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,147.5,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,458,141.245632973503,138.14139626352,174,60,1378.96836668819,1903.18990889979,262,0,0,0,1,1,0,0,0,הלוגן,0,4,0,0,0,1,2,240,2009,1498,185000,2,14,1,6,1074
531,9,22000,R,155,65,14,26145,0,GLX,5,4,19.2,22.2,14.9,בנזין,1,68,150,882,3,4,6000,3400,17,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,129,774,98.7101224489796,95.1877685950413,147,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,350,141.245632973503,138.14139626352,160,35,910,1250,236,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,199,2011,996,114000,3,26,1,9,880
532,2,169000,R,235,60,18,225000,1,LIMITED,5,5,13.7,15.2,11.6,בנזין,1,230,228,3430,4,8,4700,1500,6.9,0,0,1,1,0,1,1,0,6,1,1,0,540,1560,104.3,99,165.5,152.7,149.4,105.240853658537,90.8045212765958,462.9,146.5,143.2,189.8,75,1845,2380,280.7,0,1,0,1,2,0,0,1,דו-קסנון,0,4,1,0,1,1,1,241,2017,1984,73000,3,1,1,1,3357
533,12,62000,R,185,60,15,79000,1,AMBITION,5,5,21.7,24.4,18.2,בנזין,1,95,189,1568,3,7,5000,1500,11.3,0,0,1,1,0,1,1,1,6,1,1,1,530,1470,101.4,98,146.1,141.8,142.8,105.240853658537,90.8045212765958,448.3,141.8,142.8,170.6,55,1204,1664,260.2,0,1,0,0,1.830078125,0,0,1,הלוגן,0,4,0,0,0,0,2,104,2018,999,125000,1,0,2,4,1353
534,18,82000,R,185,60,15,82000,0,STYLE,5,5,27.8,27.8,30.3,בנזין,1,99,165,2118.53125,4,6.06779661016949,5479.9424184261,2977.83694937541,12,1,0,1,1,0,1,1,1,7,1,1,1,286,768,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,394.5,141.245632973503,138.14139626352,169.5,36,1090,1565,251,0,0,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,242,2018,1497,83000,1,8,1,5,1353
535,18,275000,R,225,45,18,780000,1,NIGHT FL,5,5,17.7453684922245,20.3863265306122,14.6269151138716,חשמל/בנזין,1,218,235,4410,4,8,5479.9424184261,2977.83694937541,6.6,0,0,1,1,0,1,1,1,6,1,1,0,310,1125,102.4,96,145.2,145.7,144.6,105.240853658537,90.8045212765958,441.9,140,137.2,179.6,35,1680,2155,272.9,0,0,0,1,1,1,0,0,לד,0,4,1,0,1,0,1,243,2021,1332,12000,1,6,1,5,3366
536,9,24000,R,209.499681325685,57.2689611217336,16.3843212237094,31395,0,GLI,5,5,16.1,19.6,12.5,בנזין,1,100,172,1342.6,4,4,5500,4200,12.9,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,295,1060,100.5,97,149,129.5,128.2,107.4,90.8045212765958,394,135,134,171,45,1063,1565,252.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,221,2010,1396,221000,2,16,1,10,1074
537,9,78645,R,185,55,15,79695,0,PRIME,5,5,17.2,20.3863265306122,14.6269151138716,בנזין,1,84,171,1156.4,4,5,6000,4200,15.8,1,0,1,1,0,1,1,1,6,1,1,0,252,1050,99.6,95.6,148,126,123,107,86.5,367,132.6,132.8,168,36,1010,1430,242.5,0,0,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,0,1,131,2021,1197,4686,2,23,1,4,1235
538,8,21000,R,205,55,16,27500,0,TREND,5,5,15.6,20.8,10.8,בנזין,1,125,193,1558.2,4,6,6300,4000,11.9,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,476,1502,99.3,100,154.228706624606,139.755389908257,136.878071182549,109.4,84.8,455.6,141.1,133.6,182.3,55,1312,1825,264.8,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,2,64,2013,1596,190000,1,14,2,7,1424
540,2,44900,R,165,70,14,50500,0,VISIA,5,5,18.5,21.7,14.9,בנזין,1,80,161,1078,3,6.06779661016949,6000,4000,14.5,0,0,1,1,0,1,1,0,6,1,1,0,265,1132,98.7101224489796,95.1877685950413,151,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,382.5,141.245632973503,138.14139626352,166.5,41,1020,1425,245,0,1,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,67,2017,1198,62000,2,8,1,9,1102
541,8,15000,R,155,65,14,26145,0,GLX,5,4,22.7,26.3,18.2,בנזין,0,68,155,882,3,5,6000,3400,14,0,0,1,1,0,0,1,0,6.25310899780541,0,0,0,129,774,98.7101224489796,95.1877685950413,147,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,350,141.245632973503,138.14139626352,160,35,885,1250,236,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,199,2011,996,166000,2,43,1,4,880
543,11,31999,R,175,65,14,41895,0,MY POP,3,4,19.6,23.3,14.6269151138716,בנזין,0,69,160,999.6,4,5,5500,3000,12.9,0,0,1,1,0,1,1,0,7,1,0,0,185,550,98.5,90.4,148.8,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,354.6,141.245632973503,138.14139626352,162.7,35,865,1350,230,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,123,2015,1242,93000,1,26,1,5.24113968033357,1824.71785962474
544,2,62900,R,225,60,17,79695,0,SUPREME,5,5,11.5,13.9,8.8,בנזין,1,163,180,1930.6,4,6,6200,4600,10.6,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,591,1436,100,99.4,169,141,135.6,104.7,98.2,441,145,140,182,55,1480,1980,264,0,0,0,1,2,0,0,1,הלוגן,0,4,0,0,1,1,1,80,2011,1998,170000,2,17,1,6,1427
545,12,96500,R,215,55,17,125000,0,PREMIUM,4,5,22.7,23.3,20,בנזין,1,193,192,2118.53125,4,6,6000,2977.83694937541,9.3,0,0,1,1,0,0,1,1,7,1,1,0,440,1350.40191804708,102.5,96.5,147,140.4,142.6,115.5,90.5,485.5,147,143.5,186.5,60,1590,2100,280.5,0,0,0,1,2,1,0,1,לד,0,4,1,0,0,0,1,140,2018,1999,126000,1,17,2,2,2019
546,5,99000,R,215,55,17,125000,0,PREMIUM,4,5,22.7,23.3,20,בנזין,1,193,192,2118.53125,4,6,6000,2977.83694937541,9.3,0,0,1,1,0,0,1,1,7,1,1,0,440,1350.40191804708,102.5,96.5,147,140.4,142.6,115.5,90.5,485.5,147,143.5,186.5,60,1590,2100,280.5,0,0,0,1,2,1,0,1,לד,0,4,1,0,0,0,1,140,2018,1999,158000,1,1,1,2,2019
548,9,57000,R,185,60,15,85999,1,STYLE,5,5,22.7,25.6,18.9,בנזין,1,110,197,1960,3,7,5000,2000,9.3,0,0,1,1,0,1,1,0,4,1,1,0,292,1350.40191804708,98.6,95.2,142.8,133.5,133.5,105.240853658537,90.8045212765958,404.3,141.245632973503,138.14139626352,169.3,45,1140,1630,246.9,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,1,0,0,1,2,13,2017,999,114000,1,49,1,6,1102
549,7,142000,R,215,55,18,177000,0,EXECUTIVE,5,5,13.2,17.9,13,בנזין,1,165,196,2087.4,4,6,6000,4000,9.8,1,0,1,1,1,1,1,1,7,1,1,0,430,1406,96.7,97.3,154,139.755389908257,136.878071182549,105.8,92.1,439.5,141.2,136.1,179.5,51,1533,1903.18990889979,265.5,0,0,0,1,2,1,0,0,לד,0,4,1,0,1,0,1,32,2021,1998,8000,1,6,1,12,2130
550,17,13999,R,185,70,14,22995,0,ENJOY,5,5,17.5,20.8,13.7,בנזין,1,100,180,1274,4,5,6000,4000,11.9,0,0,1,1,0,1,1,0,6.25310899780541,0,0,0,285,1100,98.2,96.1,148.8,130.1,123.8,106.8,86.6,399.9,134.9,133.2,173.7,45,1188,1620,251.1,0,0,0,0,1.830078125,0,0,0,הלוגן,0,2,0,0,0,1,2,94,2012,1398,215000,2,1,3,2,1205
551,4,110000,R,225,65,17,137000,1,VISIA,5,7,19.6,21.3,17.2,דיזל,1,130,180,3136,4,6.06779661016949,4000,1750,11.4,1,0,1,1,0,1,1,1,6,1,1,1,135,1982,98.7101224489796,95.1877685950413,171,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,464,141.245632973503,138.14139626352,182,60,1665,2310,270.5,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,1,1,1,244,2017,1598,108000,2,0,1,5,2019
552,15,99900,R,225,65,17,133900,0,EXECUTIVE,5,5,15.6,18.2,12.5,בנזין,1,165,187,2058,4,6,6000,4000,9.1,0,0,1,1,0,1,1,0,6,1,1,0,403,1560,101.8,99.1,167,139.755389908257,136.878071182549,104.1,99.7,455.5,146,141,184,56,1581,1903.18990889979,270,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,31,2017,1998,100000,1,6,2,7,2019
553,9,98000,R,215,70,16,136395,0,INTENSE,5,5,16.7,18.9,13.7,בנזין,1,150,192,1911,4,6.06779661016949,6000,4100,11.5,0,0,1,1,0,1,1,1,7,1,1,1,781,1754,92.8,87.2,168,139.755389908257,136.878071182549,87,87.5,469.5,143.7,142.5,181,63,1430,1985,267,0,1,0,1,2,0,0,1,הלוגן,0,4,1,0,0,1,1,81,2017,1998,99000,1,1,2,1,1835
554,17,10999,R,209.499681325685,57.2689611217336,16.3843212237094,14000,0,RX,5,5,13.3,16.1,10.4,בנזין,1,105,189.119543317663,1391.6,4,6.06779661016949,6400,3200,10.783321799308,0,0,0,1,0,0,1,0,6.25310899780541,0,0,0,538,1257,102.4,95.5,147.5,139.755389908257,136.878071182549,110.5,85.1,441.5,139.2,135.1,174,60,1378.96836668819,1850,262,0,0,0,0,1,0,0,0,הלוגן,0,4,0,0,0,1,2,240,2008,1498,170000,4,14,2,5,1074
555,12,48000,R,175,70,14,64500,0,INSPIRE,4,5,15.6,18.5,12.2,בנזין,1,100,185,1303.4,4,6.06779661016949,6000,4000,12.2,0,0,1,1,0,0,1,1,6,1,1,1,465,1350.40191804708,101.4,94.6,145.7,130.4,119.8,111.2,84.6,437,136.4,135.6,170,43,1080,1560,257,0,1,0,0,1.830078125,0,0,0,הלוגן,0,4,0,0,0,1,2,245,2017,1368,125000,2,17,2,3,1353
556,5,73000,R,205,55,16,84775,0,TSS,5,5,27.8,28.6,14.6269151138716,בנזין,1,136,189.119543317663,2118.53125,4,6.06779661016949,5479.9424184261,2977.83694937541,10.783321799308,1,0,1,1,0,1,1,1,7,1,1,1,413.263624841572,1350.40191804708,98.7101224489796,95.1877685950413,154.228706624606,139.755389908257,136.878071182549,105.240853658537,90.8045212765958,439.921709717097,141.245632973503,138.14139626352,176,45,1378.96836668819,1815,260,0,0,0,1,1.830078125,0,0,1,הלוגן,0,4,0,0,0,1,1,246,2018,1798,143000,1,1,2,5,1604
557,18,470000,R,245,45,18,490000,1,AMG FL,4,5,15.2,18.9,11.4,חשמל/דיזל,1,197,240,3136,4,9,5500,1650,7.4,0,0,1,1,1,1,1,1,7,1,1,0,540,1350.40191804708,105.1,97.1,146,149.9,149.4,105.240853658537,90.8045212765958,493.5,146.7,145,185.2,50,1700,2360,293.9,1,0,0,1,2,1,1,0,לד,1,4,1,0,1,0,1,247,2021,1950,13000,1,16,1,5.24113968033357,1824.71785962474
